No|Pengguna|PLK|DPB|Tgl Masuk|Divisi|Kode Proyek|Product|Nama Proyek|Description|Account|Unit|Cur|Unit price|Order|Curr. amount|Total (Rupiah)|Tgl Pengajuan|Tgl Kebutuhan|SPPH|PO|Jenis Order|Supplier|Order|Cur|Harga|Total|Tanggal PO|Tanggal Kirim|ETA|Barang Tiba|Negosiasi|Efisiensi|BA|Jml Brg|delivery time Amd|Status|Keterangan
108|DWI|0|110003421||Divisi Produksi|35014MR121|11121540|RACK INTERLOCKING DAN NON INTERLOCKING 2014|KABEL/KAWAT; HABIA M-ZN 1419 : WHITE REF: 573991419|2134|MTR|EUR|0,95|2000|1900|2,859977E+07|07/01/2015 0:00:00|27/01/2015 0:00:00|130002310|210002175|PO|TORX INDUSTRIE (S) PTE LTD|2000|EUR|1|1900|09/01/2015 0:00:00|23/01/2015 0:00:00|TIDAK|03/03/2015 0:00:00|TIDAK|0|310001726|2000|||
109|AHDIAT|0|110003426||Unit Bisnis ELTRANS|NONE|N19130235|No Project|TONER; HP 305A CYAN LASERJET TONER (CE411A)|2241|BU|IDR|1400000|1|1400000|1400000|08/01/2015 0:00:00|23/01/2015 0:00:00|150000881|230000849|SP|KOPERASI KARYAWAN  LEN|1|IDR|1400000|1400000|15/01/2015 0:00:00|22/01/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|1381500|310001629|1|||
110|AHDIAT|0|110003426||Unit Bisnis ELTRANS|NONE|N19130236|No Project|TONER; HP 305A MAGENTA LASERJET TONER (CE413A)|2241|BU|IDR|1400000|1|1400000|1400000|08/01/2015 0:00:00|23/01/2015 0:00:00|150000881|230000849|SP|KOPERASI KARYAWAN  LEN|1|IDR|1400000|1400000|15/01/2015 0:00:00|22/01/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|1381500|310001629|1|||
111|AHDIAT|0|110003426||Unit Bisnis ELTRANS|NONE|N19130237|No Project|TONER; HP 305A YELLOW LASERJET TONER (CE412A)|2241|BU|IDR|1400000|1|1400000|1400000|08/01/2015 0:00:00|23/01/2015 0:00:00|150000881|230000849|SP|KOPERASI KARYAWAN  LEN|1|IDR|1400000|1400000|15/01/2015 0:00:00|22/01/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|1381500|310001629|1|||
112|AHDIAT|0|110003426||Unit Bisnis ELTRANS|NONE|N19130238|No Project|TONER; HP 305A BLACK LASERJET TONER (CE410A)|2241|BU|IDR|1000000|1|1000000|1000000|08/01/2015 0:00:00|23/01/2015 0:00:00|150000881|230000849|SP|KOPERASI KARYAWAN  LEN|1|IDR|1000000|1000000|15/01/2015 0:00:00|22/01/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|981500|310001629|1|||
113|AHDIAT|0|110003426||Unit Bisnis ELTRANS|NONE|N19140001|No Project|AMPLOP; KABINET POLOS, 11X23 CM, PUTIH, KERTAS BERPEREKAT (JAYA)|2241|DUS|IDR|18500|1|18500|18500|08/01/2015 0:00:00|23/01/2015 0:00:00|150000881|230000849|SP|KOPERASI KARYAWAN  LEN|1|IDR|18500|18500|15/01/2015 0:00:00|22/01/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|0|310001629|1|||
114|AHDIAT|0|110003426||Unit Bisnis ELTRANS|NONE|N19140002|No Project|AMPLOP; KABINET PT.LEN, 11X23 CM, PUTIH, KERTAS BERPEREKAT (JAYA)|2241|DUS|IDR|71055,63|1|71055,63|71055,63|08/01/2015 0:00:00|23/01/2015 0:00:00|150000881|230000849|SP|KOPERASI KARYAWAN  LEN|1|IDR|66000|66000|15/01/2015 0:00:00|22/01/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|52555,63|310001629|1|||
115|AHDIAT|0|110003426||Unit Bisnis ELTRANS|NONE|N19100244|No Project|GUNTING; SS, SEDANG, STAINLESS STEEL, GLORY|2241|BU|IDR|9442,18|2|18884,36|18884,36|08/01/2015 0:00:00|23/01/2015 0:00:00|150000881|230000849|SP|KOPERASI KARYAWAN  LEN|2|IDR|8800|17600|15/01/2015 0:00:00|22/01/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|384,36|310001629|2|||
116|IIS|0|110003425||Unit Bisnis ICT|16514JI113|N13104495|TITO GANDASARI|BRG JD ELEKTRIK; FO CORD BUNDLED CABLE 8F, DENGAN KONEKTOR SATU SISI SC/LC (L=60M)|2131|PCS|IDR|663199|120|7,958388E+07|7,958388E+07|08/01/2015 0:00:00|15/01/2015 0:00:00|150000882|230000851|SPK|INDONESIA OPTIC TECHNOLOGY, PT. (PT. IOT)|120|IDR|663000|79560000|16/01/2015 0:00:00|25/01/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|23880|340100080|120|||
117|AHDIAT|0|110003424||Unit Bisnis ELTRANS|ASALES|N27100444|After Sales Project|LAPTOP; LENOVO THINKPAD EDGE E145 5IA - BLACK AMD QUAD CORE A4-5000, 2GB DDR3, 500GB HDD, GBE NIC, WIFI, BLUETOOTH, VGA AMD RADEON GRAPHICS HD 8330, CAMERA, 11.6" HD, NON OS|3123|UN|IDR|5500000|1|5500000|5500000|08/01/2015 0:00:00|02/03/2015 0:00:00|150000880|230000848|SP|ANUGERAH PUTRA SEJATI, CV.|1|IDR|4890000|4890000|12/01/2015 0:00:00|26/01/2015 0:00:00|TIDAK|16/06/2015 0:00:00|TIDAK|610000|310001641|1|||
118|AHDIAT|0|110003424||Unit Bisnis ELTRANS|ASALES|N27120478|After Sales Project|SOFTWARE; WINDOWS 8.1 64BIT|3123|BU|IDR|1395500|1|1395500|1395500|08/01/2015 0:00:00|02/03/2015 0:00:00|150000880|230000848|SP|ANUGERAH PUTRA SEJATI, CV.|1|IDR|1353000|1353000|12/01/2015 0:00:00|26/01/2015 0:00:00|TIDAK|16/06/2015 0:00:00|TIDAK|-3494500|310001641|1|||
119|DWI|0|110003423||Divisi Produksi|35014MR121|10162385|RACK INTERLOCKING DAN NON INTERLOCKING 2014|CONNECTOR; TERMINAL BLOCK; RT8; PHOENIX	|2134|PCS|IDR|152000|85|1,292E+07|1,292E+07|08/01/2015 0:00:00|28/01/2015 0:00:00|130002320|210002189|SP|LESTARI INTI UTAMA, PT|85|IDR|128310|10906350|23/01/2015 0:00:00|03/04/2015 0:00:00|TIDAK|30/06/2015 0:00:00|TIDAK|2013650|310001860|85|||
120|DWI|0|110003423||Divisi Produksi|35014MR121|10162386|RACK INTERLOCKING DAN NON INTERLOCKING 2014|CONNECTOR; TERMINAL BLOCK; RT5; PHOENIX|2134|PCS|IDR|57000|335|1,9095E+07|1,9095E+07|08/01/2015 0:00:00|28/01/2015 0:00:00|130002320|210002189|SP|LESTARI INTI UTAMA, PT|335|IDR|47000|15745000|23/01/2015 0:00:00|03/04/2015 0:00:00|TIDAK|30/06/2015 0:00:00|TIDAK|8188650|310001860|335|||
121|DWI|0|110003423||Divisi Produksi|35014MR121|10162387|RACK INTERLOCKING DAN NON INTERLOCKING 2014|CONNECTOR; TERMINAL BLOCK; RT3; PHOENIX|2134|PCS|IDR|50000|200|1E+07|1E+07|08/01/2015 0:00:00|28/01/2015 0:00:00|130002320|210002189|SP|LESTARI INTI UTAMA, PT|200|IDR|43052|8610400|23/01/2015 0:00:00|03/04/2015 0:00:00|TIDAK|30/06/2015 0:00:00|TIDAK|-906350|310001860|200|||
122|DWI|0|110003423||Divisi Produksi|35014MR121|10162388|RACK INTERLOCKING DAN NON INTERLOCKING 2014|CONNECTOR; TERMINAL BLOCK; UK5; PHOENIX	|2134|PCS|IDR|161000|370|5,957E+07|5,957E+07|08/01/2015 0:00:00|28/01/2015 0:00:00|130002320|210002189|SP|LESTARI INTI UTAMA, PT|370|IDR|7332|2712840|23/01/2015 0:00:00|03/04/2015 0:00:00|TIDAK|30/06/2015 0:00:00|TIDAK|48663650|310001860|370|||
123|AHDIAT|0|110003429||Unit Bisnis ELTRANS|NONE|N19110074|No Project|BALLPOINT; PLASTIK V1, HITAM, SNOWMAN|2241|BU|IDR|2378,27|12|28539,24|28539,24|09/01/2015 0:00:00|21/01/2015 0:00:00|150000883|230000850|SP|KOPERASI KARYAWAN  LEN|12|IDR|2200|26400|16/01/2015 0:00:00|23/01/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|-631460,76|310001650|12|||
124|AHDIAT|0|110003429||Unit Bisnis ELTRANS|NONE|N19110078|No Project|BALLPOINT; PLASTIK V1, BIRU, SNOWMAN|2241|BU|IDR|1498,6|12|17983,2|17983,2|09/01/2015 0:00:00|21/01/2015 0:00:00|150000883|230000850|SP|KOPERASI KARYAWAN  LEN|12|IDR|1400|16800|16/01/2015 0:00:00|23/01/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|-642016,8|310001650|12|||
125|AHDIAT|0|110003429||Unit Bisnis ELTRANS|NONE|N19140171|No Project|BLANKO; FORMULIR K-1, RANGKAP 3|2241|BK|IDR|35339,84|20|706796,8|706796,8|09/01/2015 0:00:00|21/01/2015 0:00:00|150000883|230000850|SP|KOPERASI KARYAWAN  LEN|20|IDR|33000|660000|16/01/2015 0:00:00|23/01/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|46796,81|310001650|20|||
126|AHDIAT|0|110003429||Unit Bisnis ELTRANS|NONE|N19140172|No Project|BLANKO; FORMULIR K-3.2, RANGKAP 5|2241|BK|IDR|54000|20|1080000|1080000|09/01/2015 0:00:00|21/01/2015 0:00:00|150000883|230000850|SP|KOPERASI KARYAWAN  LEN|20|IDR|54000|1080000|16/01/2015 0:00:00|23/01/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|420000|310001650|20|||
127|AHDIAT|0|110003429||Unit Bisnis ELTRANS|NONE|N20110006|No Project|CALCULATOR; SL-240LB, 14 DIGITS, CASIO|2241|BU|IDR|122812,2|3|368436,6|368436,6|09/01/2015 0:00:00|21/01/2015 0:00:00|150000883|230000850|SP|KOPERASI KARYAWAN  LEN|3|IDR|121000|363000|16/01/2015 0:00:00|23/01/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|-291563,41|310001650|3|||
128|AHDIAT|0|110003429||Unit Bisnis ELTRANS|NONE|N19100034|No Project|CLEAR SHEET; BENING, A4, PLASTIK, BANTEX|2241|BU|IDR|2152,59|400|861036|861036|09/01/2015 0:00:00|21/01/2015 0:00:00|150000883|230000850|SP|KOPERASI KARYAWAN  LEN|400|IDR|2100|840000|16/01/2015 0:00:00|23/01/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|201036|310001650|400|||
129|AHDIAT|0|110003429||Unit Bisnis ELTRANS|NONE|N19100227|No Project|FILE ODNER; A4(8542), RING BINDER, (T=40MM), 2LB, COLOR , PLASTIK , BANTEX|2241|BU|IDR|33000|20|660000|660000|09/01/2015 0:00:00|21/01/2015 0:00:00|150000883|230000850|SP|KOPERASI KARYAWAN  LEN|20|IDR|33000|660000|16/01/2015 0:00:00|23/01/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|0|310001650|20|||
130|AHDIAT|0|110003429||Unit Bisnis ELTRANS|NONE|N19100226|No Project|FILE ODNER; A4(8522), RING BINDER, (T=25MM), 2LB, COLOR , PLASTIK , BANTEX|2241|BU|IDR|27500|20|550000|550000|09/01/2015 0:00:00|21/01/2015 0:00:00|150000883|230000850|SP|KOPERASI KARYAWAN  LEN|20|IDR|27500|550000|16/01/2015 0:00:00|23/01/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|-110000|310001650|20|||
131|AHDIAT|0|110003429||Unit Bisnis ELTRANS|NONE|N19110055|No Project|SPIDOL; PERMANENT, HITAM, SNOWMAN|2241|BU|IDR|11000|12|132000|132000|09/01/2015 0:00:00|21/01/2015 0:00:00|150000883|230000850|SP|KOPERASI KARYAWAN  LEN|12|IDR|11000|132000|16/01/2015 0:00:00|23/01/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|-528000|310001650|12|||
132|AHDIAT|0|110003429||Unit Bisnis ELTRANS|NONE|N19120019|No Project|KERTAS; HVS, 80 GRAM, A4, PUTIH, BOLA DUNIA|2241|RIM|IDR|40595,44|15|608931,6|608931,6|09/01/2015 0:00:00|21/01/2015 0:00:00|150000883|230000850|SP|KOPERASI KARYAWAN  LEN|15|IDR|40000|600000|16/01/2015 0:00:00|23/01/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|-51068,38|310001650|15|||
133|SITI|0|110003428||Divisi Manajemen Strategi & Operasi|NONE|N15104580|No Project|JS SUBKON; JASA IMPLEMENTASI AD & WSUS DI SISI SERVER	|2171|UN|IDR|2E+08|1|2E+08|2E+08|09/01/2015 0:00:00|02/07/2015 0:00:00|130002313|210002182|SPERJ|BERCA HARDAYA PERKASA, PT.|1|IDR|39100000|39100000|23/01/2015 0:00:00|12/06/2015 0:00:00|TIDAK|11/06/2015 0:00:00|TIDAK|160900000|310002056|1|||
134|SITI|0|110003428||Divisi Manajemen Strategi & Operasi|NONE|N15104581|No Project|JS SUBKON; JASA INSTALASI WINDOWS OS DAN OFFICE DI SISI CLIENT (PER PC) DAN PENGGABUNGAN DOMAIN|2171|UN|IDR|500000|250|1,25E+08|1,25E+08|09/01/2015 0:00:00|02/07/2015 0:00:00|130002313|210002182|SPERJ|BERCA HARDAYA PERKASA, PT.|250|IDR|230000|57500000|23/01/2015 0:00:00|12/06/2015 0:00:00|TIDAK|11/06/2015 0:00:00|TIDAK|85900000|310002056|250|||
135|SITI|0|110003427||Divisi Manajemen Strategi & Operasi|NONE|N13104489|No Project|BRG JD ELEKTRIK; WINPRO 8.1 SNGL OLP NL LEGALIZATION GET GENUINE; P/N: FQC-08147|B2200|UN|IDR|2190000|308|6,7452E+08|6,7452E+08|09/01/2015 0:00:00|02/07/2015 0:00:00|130002312|210002181|SPERJ|BERCA HARDAYA PERKASA, PT.|308|IDR|2020000|622160000|23/01/2015 0:00:00|12/06/2015 0:00:00|TIDAK|11/06/2015 0:00:00|TIDAK|540820000|340300120|308|||
136|SITI|0|110003427||Divisi Manajemen Strategi & Operasi|NONE|N13104490|No Project|BRG JD ELEKTRIK; OFFICEPROPLUS 2013 SNGL MVL; P/N: 79P-04712|B2200|UN|IDR|5730000|326|1E+09|1E+09|09/01/2015 0:00:00|02/07/2015 0:00:00|130002312|210002181|SPERJ|BERCA HARDAYA PERKASA, PT.|326|IDR|5250000|1711500000|23/01/2015 0:00:00|12/06/2015 0:00:00|TIDAK|11/06/2015 0:00:00|TIDAK|866300000|340300120|326|||
137|SITI|0|110003427||Divisi Manajemen Strategi & Operasi|NONE|N13104491|No Project|BRG JD ELEKTRIK; VSPROWMSDN ALNG LICSAPK MVL; P/N: 77D-00110|B2200|UN|IDR|1,814E+07|9|1,6326E+08|1,6326E+08|09/01/2015 0:00:00|02/07/2015 0:00:00|130002312|210002181|SPERJ|BERCA HARDAYA PERKASA, PT.|9|IDR|16600000|149400000|23/01/2015 0:00:00|12/06/2015 0:00:00|TIDAK|11/06/2015 0:00:00|TIDAK|29560000|340300120|9|||
138|SITI|0|110003427||Divisi Manajemen Strategi & Operasi|NONE|N13104492|No Project|BRG JD ELEKTRIK; WINSVRCAL 2012 SNGL OLP USRCAL; P/N: R18-04302	|B2200|UN|IDR|383000|382|1,46306E+08|1,46306E+08|09/01/2015 0:00:00|02/07/2015 0:00:00|130002312|210002181|SPERJ|BERCA HARDAYA PERKASA, PT.|382|IDR|350000|133700000|23/01/2015 0:00:00|12/06/2015 0:00:00|TIDAK|11/06/2015 0:00:00|TIDAK|12606000|340300120|382|||
139|SITI|0|110003427||Divisi Manajemen Strategi & Operasi|NONE|N13104493|No Project|BRG JD ELEKTRIK; SQLCAL 2014 SNGL MVL USRCAL; P/N: 359-06143|B2200|UN|IDR|2355000|118|2,7789E+08|2,7789E+08|09/01/2015 0:00:00|02/07/2015 0:00:00|130002312|210002181|SPERJ|BERCA HARDAYA PERKASA, PT.|118|IDR|2160000|254880000|23/01/2015 0:00:00|12/06/2015 0:00:00|TIDAK|11/06/2015 0:00:00|TIDAK|144189984|340300120|118|||
140|SITI|0|110003427||Divisi Manajemen Strategi & Operasi|NONE|N13104494|No Project|BRG JD ELEKTRIK; HP DL320E GEN8 SERVER, INTEL XEON PROC (8M CACHE, 3.10GHZ) QUAD CORE, 1U RACKMOUNT, 2X1 TB SATA 3.5â€, 7200RPM, 16GB DDR (2X8 GB) 1600 UDIMM, 2PORT GIGABIT ETHERNET + WARRANTY SUPPORT 3 YRS.|B2200|UN|IDR|4,5E+07|1|4,5E+07|4,5E+07|09/01/2015 0:00:00|02/07/2015 0:00:00|130002312|210002181|SPERJ|BERCA HARDAYA PERKASA, PT.|1|IDR|31660000|31660000|23/01/2015 0:00:00|12/06/2015 0:00:00|TIDAK|11/06/2015 0:00:00|TIDAK|-88700000|340300120|1|||
141|AHDIAT|0|110003435||Unit Bisnis ELTRANS|17014JN112|N13104496|PEMELIHARAAN RADAR CUACA GEMATRONIK 11 LOKASI|BRG JD ELEKTRIK; UPS 1500VA SUA1500I|2131|BU|IDR|7953750|1|7953750|7953750|13/01/2015 0:00:00|06/03/2015 0:00:00|150000887|230000855|SP|BITRAS, CV.|1|IDR|7350000|7350000|03/02/2015 0:00:00|10/02/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|603750|310001675|1|||
142|RAHMAT|0|110003434||Divisi Produksi|NONE|N15104583|No Project|JS SUBKON; PEKERJAAN PENYEKATAN RUANGAN PRODUKSI MODUL SURYA; GEDUNG E	|B2200|LOT|IDR|3,52542E+08|1|3,52542E+08|3,52542E+08|13/01/2015 0:00:00|27/01/2015 0:00:00|||||1||||||TIDAK||TIDAK||||||
143|IIS|0|110003433||Unit Bisnis ICT|16514JI160|N13120573|ITTS Phase II|ALAT UKUR; TANG AMPERE FLUKE 317|2131|UN|IDR|2806920|7|1,964844E+07|1,964844E+07|13/01/2015 0:00:00|07/01/2015 0:00:00|150000884|230000853|SPERJ|TRITAMA BHAKTI, CV.|7|IDR|2760000|19320000|19/01/2015 0:00:00|30/01/2015 0:00:00|TIDAK|16/06/2015 0:00:00|TIDAK|14328440|310001653|7|||
144|IIS|0|110003433||Unit Bisnis ICT|16514JI160|N14111712|ITTS Phase II|TOOLS MEKANIK; JANGKA SORONG MITUTOYO ANALOG MT-98|2131|UN|IDR|506466|8|4051728|4051728|13/01/2015 0:00:00|07/01/2015 0:00:00|150000884|230000853|SPERJ|TRITAMA BHAKTI, CV.|8|IDR|498000|3984000|19/01/2015 0:00:00|30/01/2015 0:00:00|TIDAK|16/06/2015 0:00:00|TIDAK|-1268272|310001653|8|||
145|IIS|0|110003433||Unit Bisnis ICT|16514JI160|N18100173|ITTS Phase II|SAFETY TOOLS; SARUNG TANGAN KRISBOW 12PAIR|2131|SET|IDR|30510|2|61020|61020|13/01/2015 0:00:00|07/01/2015 0:00:00|150000884|230000853|SPERJ|TRITAMA BHAKTI, CV.|2|IDR|30000|60000|19/01/2015 0:00:00|30/01/2015 0:00:00|TIDAK|16/06/2015 0:00:00|TIDAK|-5258980|310001653|2|||
146|IIS|0|110003433||Unit Bisnis ICT|16514JI160|N19100403|ITTS Phase II|ATK LAIN-LAIN; ATK FABER CASTEL|2131|SET|IDR|945810|1|945810|945810|13/01/2015 0:00:00|07/01/2015 0:00:00|150000884|230000853|SPERJ|TRITAMA BHAKTI, CV.|1|IDR|930000|930000|19/01/2015 0:00:00|30/01/2015 0:00:00|TIDAK|16/06/2015 0:00:00|TIDAK|-4374190|310001653|1|||
147|IIS|0|110003433||Unit Bisnis ICT|16514JI160|N27100474|ITTS Phase II|LAPTOP; LAPTOP DELL INSPIRON (14) 3442 CORE I5-4210U|2131|UN|IDR|8683146|7|6,078202E+07|6,078202E+07|13/01/2015 0:00:00|07/01/2015 0:00:00|150000884|230000853|SPERJ|TRITAMA BHAKTI, CV.|7|IDR|8538000|59766000|19/01/2015 0:00:00|30/01/2015 0:00:00|TIDAK|16/06/2015 0:00:00|TIDAK|55462024|310001653|7|||
148|IIS|0|110003433||Unit Bisnis ICT|16514JI160|N18100172|ITTS Phase II|SAFETY TOOLS; SAFETY BELT (HARNESS) FOKER|2131|SET|IDR|1932300|16|3,09168E+07|3,09168E+07|13/01/2015 0:00:00|07/01/2015 0:00:00|150000884|230000853|SPERJ|TRITAMA BHAKTI, CV.|16|IDR|1900000|30400000|19/01/2015 0:00:00|30/01/2015 0:00:00|TIDAK|16/06/2015 0:00:00|TIDAK|25596800|310001653|16|||
149|IIS|0|110003433||Unit Bisnis ICT|16514JI160|N13120298|ITTS Phase II|ALAT UKUR; KOMPAS                  , KB-14, SUUNTO|2131|BU|IDR|1690500|7|1,18335E+07|1,18335E+07|13/01/2015 0:00:00|07/01/2015 0:00:00|150000884|230000853|SPERJ|TRITAMA BHAKTI, CV.|7|IDR|1380000|9660000|19/01/2015 0:00:00|30/01/2015 0:00:00|TIDAK|16/06/2015 0:00:00|TIDAK|6513500|310001653|7|||
150|IIS|0|110003433||Unit Bisnis ICT|16514JI160|N14111709|ITTS Phase II|TOOLS MEKANIK; TOOL BOX 42X29X12CM KW01-3037|2131|UN|IDR|676305|8|5410440|5410440|13/01/2015 0:00:00|07/01/2015 0:00:00|150000884|230000853|SPERJ|TRITAMA BHAKTI, CV.|8|IDR|665000|5320000|19/01/2015 0:00:00|30/01/2015 0:00:00|TIDAK|16/06/2015 0:00:00|TIDAK|90440|310001653|8|||
151|IIS|0|110003433||Unit Bisnis ICT|16514JI160|N13104487|ITTS Phase II|BRG JD ELEKTRIK; DIGITAL CAMERA SONY DSC-W810|2131|SET|IDR|1381086|8|1,104869E+07|1,104869E+07|13/01/2015 0:00:00|07/01/2015 0:00:00|150000884|230000853|SPERJ|TRITAMA BHAKTI, CV.|8|IDR|1358000|10864000|19/01/2015 0:00:00|30/01/2015 0:00:00|TIDAK|16/06/2015 0:00:00|TIDAK|5728688|310001653|8|||
152|IIS|0|110003433||Unit Bisnis ICT|16514JI160|N14111710|ITTS Phase II|TOOLS MEKANIK; ROLL METER 5M KRISBOW|2131|UN|IDR|22221,45|8|177771,6|177771,6|13/01/2015 0:00:00|07/01/2015 0:00:00|150000884|230000853|SPERJ|TRITAMA BHAKTI, CV.|8|IDR|21850|174800|19/01/2015 0:00:00|30/01/2015 0:00:00|TIDAK|16/06/2015 0:00:00|TIDAK|-5142228,41|310001653|8|||
153|IIS|0|110003433||Unit Bisnis ICT|16514JI160|N14111711|ITTS Phase II|TOOLS MEKANIK; ROLL METER 50M KRISBOW KW-1652|2131|UN|IDR|117972|7|825804|825804|13/01/2015 0:00:00|07/01/2015 0:00:00|150000884|230000853|SPERJ|TRITAMA BHAKTI, CV.|7|IDR|116000|812000|19/01/2015 0:00:00|30/01/2015 0:00:00|TIDAK|16/06/2015 0:00:00|TIDAK|-4494196|310001653|7|||
154|IIS|0|110003433||Unit Bisnis ICT|16514JI160|N13120571|ITTS Phase II|ALAT UKUR; EARTH TESTER KYORITSU 4105A|2131|UN|IDR|2679795|7|1,875856E+07|1,875856E+07|13/01/2015 0:00:00|07/01/2015 0:00:00|150000884|230000853|SPERJ|TRITAMA BHAKTI, CV.|7|IDR|2635000|18445000|19/01/2015 0:00:00|30/01/2015 0:00:00|TIDAK|16/06/2015 0:00:00|TIDAK|13438564|310001653|7|||
155|IIS|0|110003433||Unit Bisnis ICT|16514JI160|N13104488|ITTS Phase II|BRG JD ELEKTRIK; GPS MAP GARMIN 62S|2131|UN|IDR|3508650|7|2,456055E+07|2,456055E+07|13/01/2015 0:00:00|07/01/2015 0:00:00|150000884|230000853|SPERJ|TRITAMA BHAKTI, CV.|7|IDR|3450000|24150000|19/01/2015 0:00:00|30/01/2015 0:00:00|TIDAK|16/06/2015 0:00:00|TIDAK|19240550|310001653|7|||
156|IIS|0|110003433||Unit Bisnis ICT|16514JI160|N13120298|ITTS Phase II|ALAT UKUR; KOMPAS                  , KB-14, SUUNTO|2131|BU|IDR|1403460|3|4210380|4210380|13/01/2015 0:00:00|07/01/2015 0:00:00|150000884|230000853|SPERJ|TRITAMA BHAKTI, CV.|3|IDR|1380000|9660000|19/01/2015 0:00:00|30/01/2015 0:00:00|TIDAK|16/06/2015 0:00:00|TIDAK|-1109620|310001653|7|||
157|IIS|0|110003433||Unit Bisnis ICT|16514JI160|N13120572|ITTS Phase II|ALAT UKUR; MULTIMETER FLUKE 115	|2131|UN|IDR|2359440|7|1,651608E+07|1,651608E+07|13/01/2015 0:00:00|07/01/2015 0:00:00|150000884|230000853|SPERJ|TRITAMA BHAKTI, CV.|7|IDR|2320000|16240000|19/01/2015 0:00:00|30/01/2015 0:00:00|TIDAK|16/06/2015 0:00:00|TIDAK|11196080|310001653|7|||
158|DWI|0|110003432||Divisi Produksi|35014MR118|13113017|SINYAL LED 2014|BARANG JADI MEKANIK; TRAFO FOR MOUNTING PLATE, TMP, AL3.0MM|2134|BU|IDR|47327,1|40|1893084|1893084|13/01/2015 0:00:00|12/02/2015 0:00:00|130002368|210002237|SPERJ|SINAR METALINDO UTAMA, PT.|40|IDR|50000|2000000|16/02/2015 0:00:00|16/04/2015 0:00:00|TIDAK|30/06/2015 0:00:00|TIDAK|-206916|340300112|40|||
159|DWI|0|110003432||Divisi Produksi|35014MR118|13113018|SINYAL LED 2014|BARANG JADI MEKANIK; BACKGROUND FOR MAIN 2 ASPECT, B2A, AL3.0MM|2134|BU|IDR|377340|50|1,8867E+07|1,8867E+07|13/01/2015 0:00:00|12/02/2015 0:00:00|130002368|210002237|SPERJ|SINAR METALINDO UTAMA, PT.|50|IDR|360000|18000000|16/02/2015 0:00:00|16/04/2015 0:00:00|TIDAK|30/06/2015 0:00:00|TIDAK|16767000|340300112|50|||
160|DWI|0|110003432||Divisi Produksi|35014MR118|13113019|SINYAL LED 2014|BARANG JADI MEKANIK; BACKGROUND FOR MAIN 3 ASPECT, B3A, AL3.0MM|2134|BU|IDR|415000|50|2,075E+07|2,075E+07|13/01/2015 0:00:00|12/02/2015 0:00:00|130002368|210002237|SPERJ|SINAR METALINDO UTAMA, PT.|50|IDR|400000|20000000|16/02/2015 0:00:00|16/04/2015 0:00:00|TIDAK|30/06/2015 0:00:00|TIDAK|18650000|340300112|50|||
161|DWI|0|110003432||Divisi Produksi|35014MR118|13113020|SINYAL LED 2014|BARANG JADI MEKANIK; BACKGROUND FOR VSI TYPE 1, BVSI-01, AL3.0MM|2134|BU|IDR|605992,6|8|4847941|4847941|13/01/2015 0:00:00|12/02/2015 0:00:00|130002368|210002237|SPERJ|SINAR METALINDO UTAMA, PT.|8|IDR|625000|5000000|16/02/2015 0:00:00|16/04/2015 0:00:00|TIDAK|30/06/2015 0:00:00|TIDAK|2747941|340300112|8|||
162|DWI|0|110003432||Divisi Produksi|35014MR118|13113021|SINYAL LED 2014|BARANG JADI MEKANIK; BACKGROUND FOR VSI TYPE 2, BVSI-02, AL3.0MM|2134|BU|IDR|587527,5|4|2350110|2350110|13/01/2015 0:00:00|12/02/2015 0:00:00|130002368|210002237|SPERJ|SINAR METALINDO UTAMA, PT.|4|IDR|750000|3000000|16/02/2015 0:00:00|16/04/2015 0:00:00|TIDAK|30/06/2015 0:00:00|TIDAK|250110|340300112|4|||
